race_key,race_year,schedule_idx,event,circuit,event_date,driver,team,qualifying_position,qualifying_lap_time_s,race_lap_time_s,finishing_position,position_changes,dnf,dnf_known,status,points,laps_completed,elo_before,elo_delta,elo_final,overtaking_difficulty
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,HUL,Renault,16.0,102.4185,,20.0,4.0,1,True,Collision,0.0,0.0,1505.2402547158583,-12.190190989128666,1473.4256661158654,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,LEC,Sauber,14.0,90.987,88.555857142,10.0,4.0,0,True,+2 Laps,1.0,64.0,1490.750537996028,0.9666349865513189,1743.365062543544,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,MAG,Haas F1 Team,7.0,88.34035,87.379828125,6.0,1.0,0,True,+1 Lap,8.0,65.0,1496.5545580452626,5.808909867797734,1394.7481985018023,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,OCO,Force India,13.0,89.354846153,91.158675675,16.0,3.0,1,True,Oil leak,0.0,38.0,1487.5451767485306,-6.496211437299287,1470.9374277709815,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,PER,Force India,15.0,91.727384615,88.510444444,9.0,6.0,0,True,+2 Laps,2.0,64.0,1500.63008019107,1.8716779777197337,1629.2414502283532,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,RAI,Ferrari,4.0,95.48690909,93.94525,17.0,13.0,1,True,Turbo,0.0,25.0,1519.5470547349437,-8.918696076984588,1449.7035452092396,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,RIC,Red Bull Racing,6.0,88.135230769,86.516830769,5.0,1.0,0,True,Finished,10.0,66.0,1499.5575837318584,6.963193974381465,1470.909747997035,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,SAI,Renault,9.0,91.038923076,87.95315625,7.0,2.0,0,True,+1 Lap,6.0,65.0,1508.7518886677165,4.10359637682061,1700.5906060556727,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,SIR,Williams,18.0,92.951571428,91.070015873,14.0,4.0,0,True,+3 Laps,0.0,63.0,1466.501585471063,-3.2104589851194163,1407.2213104370728,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,STR,Williams,19.0,88.851833333,88.666555555,11.0,8.0,0,True,+2 Laps,0.0,64.0,1490.8342624807287,-0.2995563222497051,1462.8307342880876,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,VAN,McLaren,11.0,89.836285714,91.40190909,15.0,4.0,1,True,Gearbox,0.0,45.0,1503.4797707154669,-5.8105835845548945,1453.1409090180623,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,VER,Red Bull Racing,5.0,88.3905,86.164661538,3.0,2.0,0,True,Finished,15.0,66.0,1494.8634959598994,9.659685440848534,1879.4505913786095,0.45945945945945954
2018__04__Spanish_Grand_Prix,2018,4,Spanish Grand Prix,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13,VET,Ferrari,3.0,87.553,86.177092307,4.0,1.0,0,True,Finished,12.0,66.0,1533.140913789058,7.012362822053945,1516.055076169242,0.45945945945945954
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,ALO,McLaren,7.0,86.3049,79.687980769,20.0,13.0,1,True,Gearbox,0.0,52.0,1521.4748605277116,-12.77705822472106,1582.7962691047849,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,BOT,Mercedes,5.0,86.133578947,79.4055,5.0,0.0,0,True,Finished,10.0,78.0,1528.7837036493993,5.907053358774269,1402.7114444643748,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,ERI,Sauber,17.0,89.403777777,80.059884615,11.0,6.0,0,True,Finished,0.0,78.0,1482.2148584965055,0.01133523084486221,1447.9379954513126,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,GAS,Toro Rosso,10.0,84.015304347,79.476128205,7.0,3.0,0,True,Finished,6.0,78.0,1477.815039578464,5.2227544308304665,1493.0651886207947,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,GRO,Haas F1 Team,15.0,86.038705882,80.585064935,15.0,0.0,0,True,+1 Lap,0.0,77.0,1468.601627714925,-4.5508770250009745,1372.4774448225103,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,HAM,Mercedes,3.0,83.567529411,79.382307692,3.0,0.0,0,True,Finished,15.0,78.0,1548.9386715735022,7.712769782226656,1731.7414504808555,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,HAR,Toro Rosso,16.0,84.9622,79.637271428,19.0,3.0,1,True,Collision,0.0,70.0,1475.3137111611713,-9.844977809621662,1420.9083624764114,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,HUL,Renault,11.0,87.488894736,79.482641025,8.0,3.0,0,True,Finished,4.0,78.0,1493.0500637267296,3.4090108453511108,1473.4256661158654,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,LEC,Sauber,14.0,87.0385625,79.660742857,18.0,4.0,1,True,Collision,0.0,70.0,1491.7171729825793,-9.17433009921307,1743.365062543544,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,MAG,Haas F1 Team,19.0,84.9882,80.123461538,13.0,6.0,0,True,Finished,0.0,78.0,1502.3634679130603,-3.243959907577635,1394.7481985018023,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,OCO,Force India,6.0,85.028761904,79.467615384,6.0,0.0,0,True,Finished,8.0,78.0,1481.0489653112313,6.369223090312188,1470.9374277709815,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,PER,Force India,9.0,87.674294117,80.067538461,12.0,3.0,0,True,Finished,0.0,78.0,1502.5017581687896,-1.9858089033575217,1629.2414502283532,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,RAI,Ferrari,4.0,81.858588235,79.396589743,4.0,0.0,0,True,Finished,12.0,78.0,1510.628358657959,7.825329099339548,1449.7035452092396,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,RIC,Red Bull Racing,1.0,82.88,79.164192307,1.0,0.0,0,True,Finished,25.0,78.0,1506.5207777062399,11.763435721924274,1470.909747997035,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,SAI,Renault,8.0,84.125652173,80.048974358,10.0,2.0,0,True,Finished,1.0,78.0,1512.855485044537,0.1658350814010019,1700.5906060556727,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,SIR,Williams,13.0,86.352333333,80.862701298,16.0,3.0,0,True,+1 Lap,0.0,77.0,1463.2911264859436,-5.623566059942956,1407.2213104370728,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,STR,Williams,18.0,88.431375,81.677868421,17.0,1.0,0,True,+2 Laps,0.0,76.0,1490.5347061584791,-7.868385322808833,1462.8307342880876,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,VAN,McLaren,12.0,86.8076,80.195311688,14.0,2.0,0,True,+1 Lap,0.0,77.0,1497.669187130912,-4.337152206936318,1453.1409090180623,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,VER,Red Bull Racing,20.0,,79.48876923,9.0,11.0,0,True,Finished,2.0,78.0,1504.523181400748,1.7304819284686372,1879.4505913786095,0.5945945945945946
2018__05__Monaco_Grand_Prix,2018,5,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27,VET,Ferrari,2.0,86.576625,79.258243589,2.0,0.0,0,True,Finished,18.0,78.0,1540.153276611112,9.28888698970701,1516.055076169242,0.5945945945945946
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,ALO,McLaren,14.0,81.2656,82.119675,18.0,4.0,1,True,Exhaust,0.0,40.0,1508.6978023029906,-9.788944657774135,1582.7962691047849,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,BOT,Mercedes,2.0,81.163133333,78.115785714,2.0,0.0,0,True,Finished,18.0,68.0,1534.6907570081735,9.485854976791105,1402.7114444643748,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,ERI,Sauber,19.0,89.8386,80.506705882,15.0,4.0,0,True,+2 Laps,0.0,66.0,1482.2261937273504,-5.042997119751199,1447.9379954513126,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,GAS,Toro Rosso,16.0,82.600833333,79.818086956,11.0,5.0,0,True,+1 Lap,0.0,67.0,1483.0377940092944,-0.019637765293603504,1493.0651886207947,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,GRO,Haas F1 Team,20.0,,79.823608695,12.0,8.0,0,True,+1 Lap,0.0,67.0,1464.050750689924,-0.6003546207101214,1372.4774448225103,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,HAM,Mercedes,4.0,81.82325,78.339842857,5.0,1.0,0,True,Finished,10.0,68.0,1556.6514413557288,4.916031272638281,1731.7414504808555,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,HAR,Toro Rosso,12.0,82.382692307,,19.0,7.0,1,True,Collision,0.0,0.0,1465.4687333515496,-9.493214486752862,1420.9083624764114,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,HUL,Renault,7.0,82.1748,79.523985507,7.0,0.0,0,True,+1 Lap,6.0,67.0,1496.4590745720807,4.54821337113325,1473.4256661158654,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,LEC,Sauber,13.0,83.579777777,79.743927536,10.0,3.0,0,True,+1 Lap,1.0,67.0,1482.5428428833663,1.2613724726244713,1743.365062543544,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,MAG,Haas F1 Team,11.0,83.929333333,79.875550724,13.0,2.0,0,True,+1 Lap,0.0,67.0,1499.1195080054827,-3.1269181588754233,1394.7481985018023,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,OCO,Force India,8.0,82.7387,79.600956521,9.0,1.0,0,True,+1 Lap,2.0,67.0,1487.4181884015436,2.3485843017263694,1470.9374277709815,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,PER,Force India,10.0,85.044111111,79.847188405,14.0,4.0,0,True,+1 Lap,0.0,67.0,1500.515949265432,-4.440564401779322,1629.2414502283532,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,RAI,Ferrari,5.0,81.106133333,78.4245,6.0,1.0,0,True,Finished,8.0,68.0,1518.4536877572987,5.016784654973739,1449.7035452092396,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,RIC,Red Bull Racing,6.0,84.178230769,78.2849,4.0,2.0,0,True,Finished,12.0,68.0,1518.284213428164,7.549210810747444,1470.909747997035,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,SAI,Renault,9.0,81.6229,79.579144927,8.0,1.0,0,True,+1 Lap,4.0,67.0,1513.021320125938,2.6864719557024896,1700.5906060556727,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,SIR,Williams,18.0,83.310375,80.86325,17.0,1.0,0,True,+2 Laps,0.0,66.0,1457.6675604260006,-6.688209176573771,1407.2213104370728,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,STR,Williams,17.0,83.813166666,,20.0,3.0,1,True,Collision,0.0,0.0,1482.6663208356704,-11.374659957693346,1462.8307342880876,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,VAN,McLaren,15.0,82.5297,80.531941176,16.0,1.0,0,True,+2 Laps,0.0,66.0,1493.3320349239757,-6.707173236898617,1453.1409090180623,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,VER,Red Bull Racing,3.0,82.377545454,78.117457142,3.0,0.0,0,True,Finished,15.0,68.0,1506.2536633292166,9.24675014301682,1879.4505913786095,0.6756756756756757
2018__06__Canadian_Grand_Prix,2018,6,Canadian Grand Prix,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10,VET,Ferrari,1.0,79.952461538,78.033257142,1.0,0.0,0,True,Finished,25.0,68.0,1549.442163600819,10.223399622748431,1516.055076169242,0.6756756756756757
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,ALO,McLaren,16.0,109.54425,104.312020408,16.0,0.0,1,True,Wheel,0.0,50.0,1498.9088576452164,-6.9093367437358015,1582.7962691047849,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,BOT,Mercedes,2.0,102.373166666,102.665115384,7.0,5.0,0,True,Finished,6.0,53.0,1544.1766119849647,2.834442992569296,1402.7114444643748,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,ERI,Sauber,15.0,107.504142857,103.867509803,13.0,2.0,0,True,+1 Lap,0.0,52.0,1477.1831966075993,-2.33722743013325,1447.9379954513126,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,GAS,Toro Rosso,14.0,108.817,,20.0,6.0,1,True,Collision,0.0,0.0,1483.018156244001,-11.389164599061369,1493.0651886207947,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,GRO,Haas F1 Team,10.0,109.055666666,103.186,11.0,1.0,0,True,+1 Lap,0.0,52.0,1463.4503960692139,0.6809647362957723,1372.4774448225103,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,HAM,Mercedes,1.0,107.684692307,101.007615384,1.0,0.0,0,True,Finished,25.0,53.0,1561.567472628367,9.800182263610274,1731.7414504808555,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,HAR,Toro Rosso,17.0,112.62975,103.16434,14.0,3.0,0,True,+1 Lap,0.0,52.0,1455.9755188647969,-2.842344577808255,1420.9083624764114,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,HUL,Renault,12.0,105.096636363,102.750788461,9.0,3.0,0,True,Finished,2.0,53.0,1501.007287943214,1.857066494727846,1473.4256661158654,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,LEC,Sauber,8.0,110.40817647,102.821038461,10.0,2.0,0,True,Finished,1.0,53.0,1483.804215355991,1.2141187137172573,1743.365062543544,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,MAG,Haas F1 Team,9.0,105.963588235,102.54725,6.0,3.0,0,True,Finished,8.0,53.0,1495.9925898466072,5.827442975590202,1394.7481985018023,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,OCO,Force India,11.0,106.2054,,19.0,8.0,1,True,Collision,0.0,0.0,1489.76677270327,-10.369103406594709,1470.9374277709815,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,PER,Force India,13.0,107.03290909,106.242538461,18.0,5.0,1,True,Engine,0.0,27.0,1496.0753848636527,-9.333438293747417,1629.2414502283532,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,RAI,Ferrari,6.0,103.858058823,101.497307692,3.0,3.0,0,True,Finished,15.0,53.0,1523.4704724122723,8.626919657771715,1449.7035452092396,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,RIC,Red Bull Racing,5.0,109.509333333,101.687365384,4.0,1.0,0,True,Finished,12.0,53.0,1525.8334242389114,7.278940001373697,1470.909747997035,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,SAI,Renault,7.0,108.1100625,102.6945,8.0,1.0,0,True,Finished,4.0,53.0,1515.7077920816405,2.5902815748025034,1700.5906060556727,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,SIR,Williams,19.0,109.186,104.309784313,15.0,4.0,0,True,+1 Lap,0.0,52.0,1450.9793512494268,-3.9283676265365823,1407.2213104370728,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,STR,Williams,20.0,105.905625,103.774978723,17.0,3.0,1,True,Puncture,0.0,48.0,1471.291660877977,-7.178447722526249,1462.8307342880876,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,VAN,McLaren,18.0,111.49675,102.7289,12.0,6.0,0,True,+1 Lap,0.0,52.0,1486.624861687077,-1.413776941093067,1453.1409090180623,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,VER,Red Bull Racing,4.0,110.165,101.148173076,2.0,2.0,0,True,Finished,18.0,53.0,1515.5004134722335,10.176695257041732,1879.4505913786095,0.5945945945945946
2018__07__French_Grand_Prix,2018,7,French Grand Prix,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24,VET,Ferrari,3.0,107.414764705,102.315423076,5.0,2.0,0,True,Finished,10.0,53.0,1559.6655632235675,4.814152673736387,1516.055076169242,0.5945945945945946
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,ALO,McLaren,14.0,77.742846153,70.945185714,8.0,6.0,0,True,+1 Lap,4.0,70.0,1491.9995209014805,3.4436832083370796,1582.7962691047849,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,BOT,Mercedes,1.0,78.33875,69.786,19.0,18.0,1,True,Hydraulics,0.0,13.0,1547.011054977534,-12.42078082411316,1402.7114444643748,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,ERI,Sauber,20.0,83.454,71.014471428,10.0,10.0,0,True,+1 Lap,1.0,70.0,1474.845969177466,1.533280690302568,1447.9379954513126,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,GAS,Toro Rosso,12.0,77.140333333,71.104571428,11.0,1.0,0,True,+1 Lap,0.0,70.0,1471.6289916449396,0.38524875236608436,1493.0651886207947,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,GRO,Haas F1 Team,6.0,81.51325,70.534942857,4.0,2.0,0,True,+1 Lap,12.0,70.0,1464.1313608055095,9.494991016431221,1372.4774448225103,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,HAM,Mercedes,2.0,75.089066666,69.929870967,16.0,14.0,1,True,Fuel pressure,0.0,62.0,1571.3676548919773,-9.483178024871503,1731.7414504808555,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,HAR,Toro Rosso,19.0,74.440428571,71.728611111,17.0,2.0,1,True,Hydraulics,0.0,54.0,1453.1331742869886,-6.535602296575105,1420.9083624764114,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,HUL,Renault,10.0,76.424714285,71.812181818,20.0,10.0,1,True,Engine,0.0,11.0,1502.8643544379418,-12.105189379086632,1473.4256661158654,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,LEC,Sauber,13.0,78.2415,71.0067,9.0,4.0,0,True,+1 Lap,2.0,70.0,1485.018334069708,2.4315147303233418,1743.365062543544,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,MAG,Haas F1 Team,8.0,78.193,70.5575,5.0,3.0,0,True,+1 Lap,10.0,70.0,1501.8200328221974,6.879762188979102,1394.7481985018023,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,OCO,Force India,11.0,79.0676,70.7135,6.0,5.0,0,True,+1 Lap,8.0,70.0,1479.3976692966753,6.422771837775773,1470.9374277709815,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,PER,Force India,17.0,81.606666666,70.7349,7.0,10.0,0,True,+1 Lap,6.0,70.0,1486.7419465699054,4.895893762054007,1629.2414502283532,0.2432432432432433
2018__08__Austrian_Grand_Prix,2018,8,Austrian Grand Prix,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01,RAI,Ferrari,4.0,77.62025,69.260957746,2.0,2.0,0,True,Finished,18.0,71.0,1532.097392070044,9.582799372037584,1449.7035452092396,0.2432432432432433
